id,condition,seed,prompt_hash,steps,completion_tokens,e2e_seconds,decoder_seconds,prefix_encoding_seconds,sensitivity_update_seconds,repeat,mode
ruler4k/ruler_4096_niah_multiquery_p0252,T_s70,42,e9e6216e984840a8ae40adb72219eac5190bfbbe72b8156a8933b52e10836e9b,6,"[100, 45518, 107, 101, 818, 2803, 15236, 4945, 6950, 528, 506, 1816, 659, 236787, 108, 236829, 139, 1018, 1193, 2138, 236772, 76050, 53121, 236743, 236778, 236810, 236800, 236819, 236825, 236800, 236832, 107, 236829, 139, 1018, 574, 14398, 236772, 236766, 3035, 1084, 7393, 53121, 236743, 236812, 236800, 236812, 236828, 236828, 236832, 236800, 107, 236829, 139, 1018, 28975, 236772, 111329, 53121, 236743, 236819, 236771, 236819, 236778, 236819, 236828, 236832, 107, 236829, 139, 1018, 15235, 1933, 236772, 7382, 5305, 53121, 236743, 236800, 236832, 236832, 236812, 236828, 236770, 236778, 106]",0.714653740869835,,,,0,e2e
ruler4k/ruler_4096_niah_multiquery_p0266,T_s70,42,74cbb1f7d07b7a148b8d78375d5d0cf013f8eb9e8b005f5af635cac28eb9b6b2,5,"[100, 45518, 107, 101, 818, 2803, 15236, 4945, 6950, 528, 506, 1816, 659, 236787, 108, 236829, 139, 1018, 51686, 236772, 9467, 53121, 236743, 236832, 236819, 236832, 236810, 236770, 236819, 236819, 107, 236829, 139, 1018, 47425, 32493, 236772, 6204, 755, 53121, 236743, 236810, 236770, 236819, 236828, 236819, 236778, 236778, 107, 236829, 139, 1018, 18865, 236772, 157904, 53121, 236743, 236828, 236770, 236819, 236825, 236810, 236832, 236810, 107, 236829, 139, 1018, 79008, 236772, 90284, 53121, 236743, 236832, 236819, 236800, 236825, 236778, 236825, 236828, 106]",0.6900004730559886,,,,0,e2e
ruler4k/ruler_4096_niah_multiquery_p0298,T_s70,42,73b299958b02347e43ae5a010343d9f79a81286767fa4328bd5248826e121beb,5,"[100, 45518, 107, 101, 818, 2803, 15236, 4945, 6950, 528, 506, 1816, 659, 236787, 108, 236829, 139, 1018, 18700, 236772, 67671, 53121, 236743, 236819, 236828, 236828, 236825, 236819, 236832, 236770, 107, 236829, 139, 1018, 45493, 236772, 236751, 11148, 53121, 236743, 236825, 236800, 236800, 236832, 236819, 236778, 236825, 107, 236829, 139, 1018, 33817, 638, 236772, 105227, 53121, 236743, 236825, 236812, 236828, 236825, 236819, 236832, 236778, 107, 236829, 139, 1018, 78206, 6622, 236772, 57299, 53121, 236743, 236778, 236770, 236771, 236819, 236832, 236828, 236812, 106]",0.6753732389770448,,,,0,e2e
ruler4k/ruler_4096_niah_multiquery_p0264,T_s70,42,d7c9f1221cd0d46c9c81dd74ef9bacbcb746734aa4e5e4e50c9ba36e70147889,6,"[100, 45518, 107, 101, 818, 2803, 15236, 4945, 6950, 528, 506, 1816, 659, 236787, 108, 236829, 139, 1018, 143355, 1933, 236772, 51647, 53121, 236743, 236800, 236810, 236771, 236810, 236832, 236771, 236812, 107, 236829, 139, 1018, 2025, 742, 236772, 6328, 978, 53121, 236743, 236810, 236771, 236825, 236771, 236810, 236810, 236778, 107, 236829, 139, 1018, 236802, 1309, 236772, 234781, 53121, 236743, 236819, 236800, 236812, 236770, 236770, 236819, 236828, 107, 236829, 139, 1018, 101795, 8971, 236772, 14182, 53121, 236743, 236825, 236800, 236810, 236800, 236778, 236825, 236770, 106]",0.7104944970924407,,,,0,e2e
ruler4k/ruler_4096_niah_multiquery_p0285,T_s70,42,128d8f2fd3612e9f5ad3ff88451b44c429d77965a5c067f7608185298be544f7,5,"[100, 45518, 107, 101, 22515, 580, 506, 1816, 3847, 236764, 506, 2803, 15236, 4945, 659, 236787, 108, 236829, 139, 1018, 10501, 8970, 236772, 48828, 53121, 236743, 236819, 236800, 236832, 236812, 236778, 236778, 236778, 107, 236829, 139, 1018, 30477, 16764, 236772, 2690, 53121, 236743, 236800, 236800, 236832, 236819, 236810, 236832, 236828, 107, 236829, 139, 1018, 11303, 536, 236772, 56057, 53121, 236743, 236800, 236819, 236810, 236800, 236825, 236819, 236832, 107, 236829, 139, 1018, 46955, 4221, 236772, 34697, 522, 53121, 236743, 236832, 236800, 236770, 236832, 236819, 236800, 236825, 106]",1.1444353889673948,,,,0,e2e
ruler4k/ruler_4096_vt_p0601,T_s70,42,1ede7e3b3443c1da90f87dcbae808b715151e2640fae7040cd470a50adff47bf,9,"[100, 45518, 107, 101, 10450, 531, 506, 7797, 236769, 236751, 236768, 529, 6471, 18327, 528, 506, 1816, 2787, 236764, 236743, 236810, 7016, 659, 13720, 506, 1550, 236743, 236800, 236771, 236825]",1.0093282640445977,,,,0,e2e
ruler4k/ruler_4096_vt_p0601,T_s70,42,1ede7e3b3443c1da90f87dcbae808b715151e2640fae7040cd470a50adff47bf,9,"[100, 45518, 107, 101, 10450, 531, 506, 7797, 236769, 236751, 236768, 529, 6471, 18327, 528, 506, 1816, 2787, 236764, 236743, 236810, 7016, 659, 13720, 506, 1550, 236743, 236800, 236771, 236825]",1.0079321879893541,0.6387614822387695,0.2633728332519531,0.01607027213089168,0,profile
ruler4k/ruler_4096_vt_p0617,T_s70,42,87aea4b59ba3a6ec618d590d946c59a031df61f8d44e5f0be8e9525a6eccd336,5,"[100, 45518, 107, 101, 10450, 531, 506, 7797, 236769, 236751, 236768, 529, 6471, 18327, 528, 506, 1816, 2787, 236764, 236743, 236810, 7016, 659, 13720, 506, 1550, 236743, 236778, 236770, 236832]",0.6817236901260912,,,,0,e2e
ruler4k/ruler_4096_vt_p0632,T_s70,42,5cb68cb1202f34f42296c6881510b2aca700e68c15043de09495cce28cac949c,6,"[100, 45518, 107, 101, 10450, 531, 506, 7797, 236769, 236751, 236768, 529, 6471, 18327, 528, 506, 1816, 2787, 236764, 236743, 236810, 7016, 659, 13720, 506, 1550, 236743, 236778, 236825, 236810]",0.7609350380953401,,,,0,e2e
ruler4k/ruler_4096_vt_p0618,T_s70,42,6c29d37fdba15c5fd2ad421103ecb98036162ec4b7435c06f3d3027f320c762d,5,"[100, 45518, 107, 101, 10450, 531, 506, 7797, 236769, 236751, 236768, 529, 6471, 18327, 528, 506, 1816, 2787, 236764, 236743, 236810, 7016, 659, 13720, 506, 1550, 236743, 236800, 236812, 236800]",0.6770127210766077,,,,0,e2e
ruler4k/ruler_4096_vt_p0603,T_s70,42,fe93b7aa159b81138de74e2be58b545f9b3f38aaf1119b6574944b4bb23c5fb1,5,"[100, 45518, 107, 101, 7925, 236787, 8945, 531, 506, 7797, 236769, 236751, 236768, 529, 6471, 18327, 528, 506, 1816, 2787, 236764, 236743, 236810, 7016, 659, 13720, 506, 1550, 236743, 236812]",0.6939138621091843,,,,0,e2e
ruler4k/ruler_4096_vt_p0624,T_s70,42,1e3f850af723b632f4d1eaab713c671a0ecfbc55d1284baae00b92865c0165da,6,"[100, 45518, 107, 101, 10450, 531, 506, 7797, 236769, 236751, 236768, 529, 6471, 18327, 528, 506, 1816, 2787, 236764, 236743, 236810, 7016, 659, 13720, 506, 1550, 236743, 236825, 236778, 236778]",0.7747606609482318,,,,0,e2e
ruler4k/ruler_4096_vt_p0607,T_s70,42,56b8fcd4e95162f8bcd8d7d3c9673315733632a084c7f0ff65cfe0a306019fb6,6,"[100, 45518, 107, 101, 10450, 531, 506, 7797, 236769, 236751, 236768, 529, 6471, 18327, 528, 506, 1816, 2787, 236764, 236743, 236810, 7016, 659, 13720, 506, 1550, 236743, 236828, 236819, 236825]",0.749551995890215,,,,0,e2e
ruler4k/ruler_4096_vt_p0611,T_s70,42,6c6d7581df6c35f0e144bdbd5a81728a2a46452052bff2c0aa1414823c79ba21,6,"[100, 45518, 107, 101, 7925, 236787, 8945, 531, 506, 7797, 236769, 236751, 236768, 529, 6471, 18327, 528, 506, 1816, 2787, 236764, 236743, 236810, 7016, 659, 13720, 506, 1550, 236743, 236828]",2.029863811098039,,,,0,e2e
ruler4k/ruler_4096_vt_p0623,T_s70,42,de3faf03d119ec292d87b818ebc27c76702806d4eacb19670dccc814d97242e6,6,"[100, 45518, 107, 101, 7925, 236787, 8945, 531, 506, 7797, 236769, 236751, 236768, 529, 6471, 18327, 528, 506, 1816, 2787, 236764, 236743, 236810, 7016, 659, 13720, 506, 1550, 236743, 236770]",0.7582755021285266,,,,0,e2e
ruler4k/ruler_4096_vt_p0620,T_s70,42,63626bade152cd74b6120a42fcc713e53c86518e77cf94b8bb05c941bd6eee4a,7,"[100, 45518, 107, 101, 7925, 236787, 8945, 531, 506, 7797, 236769, 236751, 236768, 529, 6471, 18327, 528, 506, 1816, 2787, 236764, 236743, 236810, 7016, 659, 13720, 506, 1550, 236743, 236819]",0.8383257798850536,,,,0,e2e
ruler4k/ruler_4096_cwe_p0045,T_s70,42,bfcf4b52a0dd6646e7f1977825aed749da0db1624455550c7e4b0005d36bf4f6,11,"[100, 45518, 107, 101, 818, 1903, 236743, 236770, 236771, 4171, 600, 3196, 1346, 3187, 528, 506, 1694, 659, 236787, 236743, 236770, 236761, 2913, 236743, 236778, 236761, 110954, 236743, 236800, 236761, 14071, 236743, 236812, 236761, 6739, 236743, 236810, 236761, 165560, 236743, 236825, 236761, 193738, 236743, 236832, 236761, 37812, 236743, 236828, 236761, 1376, 514, 236743, 236819, 236761, 7858, 638, 236743, 236770, 236771, 236761, 156477, 1]",1.1313206399790943,,,,0,e2e
ruler4k/ruler_4096_cwe_p0045,T_s70,42,bfcf4b52a0dd6646e7f1977825aed749da0db1624455550c7e4b0005d36bf4f6,11,"[100, 45518, 107, 101, 818, 1903, 236743, 236770, 236771, 4171, 600, 3196, 1346, 3187, 528, 506, 1694, 659, 236787, 236743, 236770, 236761, 2913, 236743, 236778, 236761, 110954, 236743, 236800, 236761, 14071, 236743, 236812, 236761, 6739, 236743, 236810, 236761, 165560, 236743, 236825, 236761, 193738, 236743, 236832, 236761, 37812, 236743, 236828, 236761, 1376, 514, 236743, 236819, 236761, 7858, 638, 236743, 236770, 236771, 236761, 156477, 1]",1.1298967010807246,0.778529067993164,0.23415206909179687,0.01977232027426362,0,profile
ruler4k/ruler_4096_cwe_p0014,T_s70,42,6358699f441f11c7ee51c51d58e4013c22272ccbcc9d74cf9c224792227c9218,12,"[100, 45518, 107, 101, 818, 1903, 236743, 236770, 236771, 4171, 600, 3196, 1346, 3187, 528, 506, 1694, 659, 236787, 236743, 236770, 236761, 65417, 236743, 236778, 236761, 2258, 46032, 236743, 236800, 236761, 232321, 236743, 236812, 236761, 143079, 236743, 236810, 236761, 12229, 236743, 236825, 236761, 14806, 236743, 236832, 236761, 58137, 236743, 236828, 236761, 2490, 760, 236743, 236819, 236761, 6835, 44497, 236743, 236770, 236771, 236761, 5013, 106]",1.1990001678932458,,,,0,e2e
ruler4k/ruler_4096_cwe_p0044,T_s70,42,40da7d9a8dabc14ede9b3edd40572017ad91c060752fefb22d098b9e46a70569,41,"[100, 45518, 107, 101, 818, 1903, 236743, 236770, 236771, 4171, 600, 3196, 1346, 3187, 528, 506, 1694, 659, 236787, 236743, 236770, 236761, 211457, 236743, 236778, 236761, 12198, 236772, 495, 236772, 13458, 236743, 236800, 236761, 13859, 236743, 236812, 236761, 72269, 236743, 236810, 236761, 26476, 236743, 236825, 236761, 3730, 236772, 65761, 236743, 236832, 236761, 137549, 236743, 236828, 236761, 32929, 236743, 236819, 236761, 4537, 2143, 236743, 236770, 236771, 236761, 23453, 106]",3.4854318760335445,,,,0,e2e
ruler4k/ruler_4096_cwe_p0005,T_s70,42,a1ac0ee9b8d3d6fbfea8164480699498158e4f732b8f73fefd51e45c2af7798a,17,"[100, 45518, 107, 101, 818, 1903, 236743, 236770, 236771, 4171, 600, 3196, 1346, 3187, 528, 506, 1694, 659, 236787, 108, 236770, 236761, 42426, 107, 236778, 236761, 3446, 3223, 107, 236800, 236761, 12290, 107, 236812, 236761, 3124, 107, 236810, 236761, 2225, 24745, 107, 236825, 236761, 3927, 107, 236832, 236761, 51705, 107, 236828, 236761, 36896, 107, 236819, 236761, 8088, 107, 236770, 236771, 236761, 74109, 106]",1.596061305142939,,,,0,e2e
ruler4k/ruler_4096_cwe_p0046,T_s70,42,327255761be34b73002c16b49d33666ee697c40b80eb823e1ec9ee8d9d688038,20,"[100, 45518, 107, 101, 818, 1903, 236743, 236770, 236771, 4171, 600, 3196, 1346, 3187, 528, 506, 1694, 659, 236787, 236743, 236770, 236761, 13181, 236743, 236778, 236761, 179741, 236743, 236800, 236761, 21199, 236743, 236812, 236761, 16985, 236743, 236810, 236761, 12454, 236743, 236825, 236761, 102848, 236743, 236832, 236761, 18658, 236743, 236828, 236761, 44266, 236772, 145861, 236743, 236819, 236761, 52216, 236743, 236770, 236771, 236761, 41519, 1]",1.840945438016206,,,,0,e2e
ruler4k/ruler_4096_cwe_p0036,T_s70,42,a37348e65d33b1a14bb87bbd15896f1be9a2d8a20397882f28e64026f4767bb2,16,"[100, 45518, 107, 101, 818, 1903, 236743, 236770, 236771, 4171, 600, 3196, 1346, 3187, 528, 506, 1694, 659, 236787, 236743, 236770, 236761, 176472, 2546, 236743, 236778, 236761, 53625, 236743, 236800, 236761, 66453, 236743, 236812, 236761, 44770, 236743, 236810, 236761, 4914, 236743, 236825, 236761, 143937, 236743, 236832, 236761, 62991, 236743, 236828, 236761, 66607, 236743, 236819, 236761, 93588, 236743, 236770, 236771, 236761, 55225, 1]",2.0217491819057614,,,,0,e2e
ruler4k/ruler_4096_cwe_p0038,T_s70,42,3d23bf868a9c20165654f8a7cc1d021bec3d59e4480962a475a1787eeeef120f,15,"[100, 45518, 107, 101, 818, 1903, 236743, 236770, 236771, 4171, 600, 3196, 1346, 3187, 528, 506, 1694, 659, 236787, 236743, 236770, 236761, 88555, 236743, 236778, 236761, 4512, 236743, 236800, 236761, 35857, 236743, 236812, 236761, 82865, 236743, 236810, 236761, 31100, 236743, 236825, 236761, 11879, 236743, 236832, 236761, 38649, 236743, 236828, 236761, 2480, 236743, 236819, 236761, 33931, 236743, 236770, 236771, 236761, 54961, 1]",1.4436147417873144,,,,0,e2e
ruler4k/ruler_4096_cwe_p0034,T_s70,42,a2b5f9d437342694356a5bed5caa56516720c3c24209f10861dc66889f2cc4e5,15,"[100, 45518, 107, 101, 818, 1903, 236743, 236770, 236771, 4171, 600, 3196, 1346, 3187, 528, 506, 1694, 659, 236787, 236743, 236770, 236761, 25746, 236743, 236778, 236761, 23067, 236743, 236800, 236761, 47380, 236743, 236812, 236761, 51854, 236743, 236810, 236761, 15414, 236743, 236825, 236761, 27705, 236743, 236832, 236761, 64412, 236743, 236828, 236761, 87291, 1275, 236743, 236819, 236761, 27263, 236743, 236770, 236771, 236761, 236264, 1]",1.454147384967655,,,,0,e2e
ruler4k/ruler_4096_cwe_p0004,T_s70,42,12780ec9ff7d288d30ed09b658dd44e997d76aa4e696983f3e4779e953fe8f04,32,"[100, 45518, 107, 101, 818, 1903, 236743, 236770, 236771, 4171, 600, 3196, 1346, 3187, 528, 506, 1694, 659, 236787, 236743, 236770, 236761, 3710, 5168, 236743, 236778, 236761, 47402, 236743, 236800, 236761, 2425, 236743, 236812, 236761, 2826, 236743, 236810, 236761, 135543, 236743, 236825, 236761, 49545, 236743, 236832, 236761, 36422, 236743, 236828, 236761, 27200, 236743, 236819, 236761, 59489, 236743, 236770, 236771, 236761, 17840, 1]",2.755552069051191,,,,0,e2e
ruler4k/ruler_4096_cwe_p0008,T_s70,42,b81f61ad0d24a56feae85508d58c480040d0091f28c2682d5792bc97797325bd,18,"[100, 45518, 107, 101, 818, 1903, 236743, 236770, 236771, 4171, 600, 3196, 1346, 3187, 528, 506, 1694, 659, 236787, 236743, 236770, 236761, 46153, 236743, 236778, 236761, 8334, 236743, 236800, 236761, 8733, 236743, 236812, 236761, 9948, 236743, 236810, 236761, 16438, 236743, 236825, 236761, 62733, 236743, 236832, 236761, 36810, 1433, 236743, 236828, 236761, 21144, 236743, 236819, 236761, 6581, 236743, 236770, 236771, 236761, 39594, 1]",1.6814531481359154,,,,0,e2e
ruler4k/ruler_4096_fwe_p0087,T_s70,42,16fa298c7245985713964f55babd9941866cd9f502561a080f2e1da4e46a255f,7,"[100, 45518, 107, 101, 12275, 10882, 3951, 236764, 175440, 4131, 236757, 236764, 534, 12756, 7725, 1]",0.8279416658915579,,,,0,e2e
ruler4k/ruler_4096_fwe_p0087,T_s70,42,16fa298c7245985713964f55babd9941866cd9f502561a080f2e1da4e46a255f,7,"[100, 45518, 107, 101, 12275, 10882, 3951, 236764, 175440, 4131, 236757, 236764, 534, 12756, 7725, 1]",0.8282305870670825,0.4917913589477539,0.24833795166015624,0.01255187189951539,0,profile
ruler4k/ruler_4096_fwe_p0096,T_s70,42,57da086ecbea39898f7725d2a5594d0891924b1192f7cc832a39d3305048cdd9,8,"[100, 45518, 107, 101, 236770, 236761, 1747, 982, 18117, 107, 236778, 236761, 520, 15088, 236756, 602, 107, 236800, 236761, 538, 693, 30015, 236765, 106]",0.8868460678495467,,,,0,e2e
ruler4k/ruler_4096_fwe_p0067,T_s70,42,6a00968813b930890b9d8a8236d421df73bb5653893e13b5579b1396a9f7e2b8,5,"[100, 45518, 107, 101, 236770, 236761, 137746, 236760, 4834, 107, 236778, 236761, 673, 180376, 112742, 107, 236800, 236761, 79562, 582, 38108, 106]",0.921837663045153,,,,0,e2e
ruler4k/ruler_4096_fwe_p0062,T_s70,42,b9486e82e0a9970ff4f752085832989c02d3e0186e95a2b748bd9629e256facb,4,"[100, 45518, 107, 101, 236770, 236761, 1685, 236758, 21417, 236767, 107, 236778, 236761, 674, 10676, 46347, 107, 236800, 236761, 537, 14389, 236781, 4995, 106]",0.6092405440285802,,,,0,e2e
ruler4k/ruler_4096_fwe_p0088,T_s70,42,8d120b2a4312ea91cd33c537f1cd10e6060c0a7e261052b2db531798e5e07bad,4,"[100, 45518, 107, 101, 236770, 236761, 16724, 15259, 3284, 107, 236778, 236761, 673, 812, 236749, 9961, 107, 236800, 236761, 537, 6570, 206766, 106]",0.5837046001106501,,,,0,e2e
ruler4k/ruler_4096_fwe_p0052,T_s70,42,5a6004725b0a53d258f50ef247b40ea89414457abad6c43ecc9bb49f74e1169c,5,"[100, 45518, 107, 101, 88145, 584, 83668, 236764, 673, 106128, 236755, 1327, 236764, 2212, 236809, 560, 1]",0.6559210000559688,,,,0,e2e
ruler4k/ruler_4096_fwe_p0085,T_s70,42,ce7fba76f73da72a29cb1a9eb674685845459dadf47bb1218e612954babad932,7,"[100, 45518, 107, 101, 7291, 629, 236758, 236764, 537, 48203, 233588, 236764, 25489, 236781, 572, 1]",0.8136869790032506,,,,0,e2e
ruler4k/ruler_4096_fwe_p0071,T_s70,42,d843973080e5f93e1b39ce8cce5341d583b62b232342095ce6bf506321e01a94,5,"[100, 45518, 107, 101, 236770, 236761, 534, 2776, 3751, 236809, 107, 236778, 236761, 53687, 734, 107, 236800, 236761, 537, 86156, 10463, 236765, 106]",0.6764394917991012,,,,0,e2e
ruler4k/ruler_4096_fwe_p0075,T_s70,42,74dab99d0aab3c14e77ba11a0d77b82c8d75abe3d622688ef64ebbc34be1644e,4,"[100, 45518, 107, 101, 236770, 236761, 74881, 25360, 64060, 107, 236778, 236761, 5361, 48346, 107, 236800, 236761, 209103, 19615, 6570, 106]",0.5899060470983386,,,,0,e2e
ruler4k/ruler_4096_fwe_p0086,T_s70,42,69670b27321fec6e735e4361d7b73c0920496cf79e1f424cff8d5a51ba3694fe,9,"[100, 45518, 107, 101, 236770, 236761, 74881, 576, 15485, 107, 236778, 236761, 112026, 10033, 107, 236800, 236761, 66529, 145060, 106]",0.9635985218919814,,,,0,e2e
ruler4k/ruler_4096_qa_1_p0505,T_s70,42,dfc616957fca79c516c29b6044a180b83f077b296a3202eedafb4e31029e4a76,7,"[100, 45518, 107, 101, 135043, 8966, 3664, 529, 114662, 1]",0.8432637609075755,,,,0,e2e
ruler4k/ruler_4096_qa_1_p0505,T_s70,42,dfc616957fca79c516c29b6044a180b83f077b296a3202eedafb4e31029e4a76,7,"[100, 45518, 107, 101, 135043, 8966, 3664, 529, 114662, 1]",0.8360924371518195,0.4897607650756836,0.253695556640625,0.012432384137064219,0,profile
ruler4k/ruler_4096_qa_1_p0517,T_s70,42,a007c13dd1a196fb2ee764d65413cccb1d07b5cc996a33955f72923a68b3ee23,5,"[100, 45518, 107, 101, 236791, 121674, 952, 236751, 236764, 506, 62270, 1731, 236764, 532, 4285, 506, 12169, 47668, 101945, 236761, 1]",1.1655364718753844,,,,0,e2e
ruler4k/ruler_4096_qa_1_p0501,T_s70,42,852969255c427f2ca395afdce4e633ba40eb8fb5921817992fc643ba1ab16b6d,4,"[100, 45518, 107, 101, 818, 236743, 236770, 236771, 594, 532, 236743, 236770, 236770, 594, 24744, 236761, 106]",0.5742515458259732,,,,0,e2e
ruler4k/ruler_4096_qa_1_p0530,T_s70,42,a162c6477c6e6478fb97d42ec11716df2abc134feac1b5ec765622b9a358d3a2,4,"[100, 45518, 107, 101, 3321, 596, 14764, 106]",0.5737842270173132,,,,0,e2e
ruler4k/ruler_4096_qa_1_p0509,T_s70,42,255353b20d8ffd2d962d5830853b81014b8e4e2ad113cbe116fe1b2754189273,3,"[100, 45518, 107, 101, 236819, 594, 7691, 106]",0.5044330079108477,,,,0,e2e
ruler4k/ruler_4096_qa_1_p0549,T_s70,42,7d23ac5addd3206ea31de7705e76364b7d656d00cfd14354fa752b9e29579ae1,9,"[100, 45518, 107, 101, 4675, 5359, 234681, 2395, 106]",0.9493660922162235,,,,0,e2e
ruler4k/ruler_4096_qa_1_p0514,T_s70,42,fcc5d586ab237ca84d597be8cd62496aeaa4374406bcbf84b9300656fe7288ad,7,"[100, 45518, 107, 101, 131184, 1929, 568, 53489, 665, 236768, 106]",0.8233950601425022,,,,0,e2e
ruler4k/ruler_4096_qa_1_p0540,T_s70,42,333bb0dd8a9972c275fa9648978027c2a9fce7c10bb749106c0ccf25c0bb3612,4,"[100, 45518, 107, 101, 34326, 529, 730, 9031, 225454, 106]",0.4927467000670731,,,,0,e2e
ruler4k/ruler_4096_qa_1_p0547,T_s70,42,811492b67af1ca7b375cc9017391a98155b214f7e2bb59abef0a79f75c6d70bf,8,"[100, 45518, 107, 101, 86932, 1]",0.9162750078830868,,,,0,e2e
ruler4k/ruler_4096_qa_1_p0512,T_s70,42,660de8b61e41aa812403f334efcf909030631eb1e715a2764de1013981474ad5,7,"[100, 45518, 107, 101, 1437, 8858, 12992, 654, 1]",1.3196052589919418,,,,0,e2e
ruler4k/ruler_4096_qa_2_p0579,T_s70,42,515a1c9665425cbaaa1ae73b35d7616c50164b5880b10ba16d2d3cb581db8077,7,"[100, 45518, 107, 101, 141852, 529, 8313, 86574, 1]",0.7787475730292499,,,,0,e2e
ruler4k/ruler_4096_qa_2_p0579,T_s70,42,515a1c9665425cbaaa1ae73b35d7616c50164b5880b10ba16d2d3cb581db8077,7,"[100, 45518, 107, 101, 141852, 529, 8313, 86574, 1]",0.7776534790173173,0.4779668426513672,0.2127864685058594,0.012492703974246979,0,profile
ruler4k/ruler_4096_qa_2_p0588,T_s70,42,82a062b715ce57274a81267e8873b62e736b3d10889f90bdf3a43a3808af23aa,6,"[100, 45518, 107, 101, 3771, 106]",0.7110229858662933,,,,0,e2e
ruler4k/ruler_4096_qa_2_p0551,T_s70,42,0c9d305f8640e44a8eee5fc63f283e409133ef5725d62b81317698828faecec2,8,"[100, 45518, 107, 101, 27211, 4184, 53216, 531, 28716, 532, 531, 97362, 236764, 532, 10614, 529, 42065, 529, 506, 3640, 4184, 1]",0.8304541769903153,,,,0,e2e
ruler4k/ruler_4096_qa_2_p0578,T_s70,42,cb4967b2c0e4b0770e147781ec0b71d6ef2bfbb2f4a21ae376e3f79d9db6d885,6,"[100, 45518, 107, 101, 45728, 730, 236761, 64318, 1]",0.6935056911315769,,,,0,e2e
ruler4k/ruler_4096_qa_2_p0583,T_s70,42,1ad492cdc5f1ff709e7d4c315cf766a566cf50f947e2a5aaa951bda8035ea058,4,"[100, 45518, 107, 101, 3771, 1]",0.5968056530691683,,,,0,e2e
ruler4k/ruler_4096_qa_2_p0599,T_s70,42,5dfd7c7563dfc5e3f32396a60b8c9d9dbf1346a7780553e50810c9485a6a0adb,4,"[100, 45518, 107, 101, 1]",0.46315427008084953,,,,0,e2e
ruler4k/ruler_4096_qa_2_p0589,T_s70,42,827954e15839b8ac59fb7e394b606d5eee0fd6f268f8832105e952034e485b7e,3,"[100, 45518, 107, 101, 113881, 106]",0.49957057903520763,,,,0,e2e
ruler4k/ruler_4096_qa_2_p0559,T_s70,42,d55a6754a18b806b7b459ba27c9c9aaa785002acfcae3c2dde82d74ba0ac677a,4,"[100, 45518, 107, 101, 10784, 106]",1.846408692188561,,,,0,e2e
